raw_text,aspectTerms
"While I liked the course material, I often felt rushed during lectures, which affected my ability to absorb the information.","[{'term': 'None', 'polarity': 'neutral'}]"
"While I liked the course material, I often felt rushed during lectures, which affected my ability to absorb the information.","[{'term': 'None', 'polarity': 'negative'}]"
I think the instructor does a great job engaging us throughout the long class sessions.,"[{'term': 'None', 'polarity': 'positive'}]"
I think the instructor does a great job engaging us throughout the long class sessions.,"[{'term': 'None', 'polarity': 'neutral'}]"
I think the instructor does a great job engaging us throughout the long class sessions.,"[{'term': 'None', 'polarity': 'positive'}]"
I think the instructor does a great job engaging us throughout the long class sessions.,"[{'term': 'None', 'polarity': 'negative'}]"
"The content of the courses is really interesting, but sometimes I feel overwhelmed with the amount of information presented without breaks.","[{'term': 'None', 'polarity': 'neutral'}]"
"The content of the courses is really interesting, but sometimes I feel overwhelmed with the amount of information presented without breaks.","[{'term': 'None', 'polarity': 'positive'}]"
"The content of the courses is really interesting, but sometimes I feel overwhelmed with the amount of information presented without breaks.","[{'term': 'None', 'polarity': 'negative'}]"
"The content of the courses is really interesting, but sometimes I feel overwhelmed with the amount of information presented without breaks.","[{'term': 'None', 'polarity': 'negative'}]"
"I appreciate the effort the instructor puts into the lectures, but three hours is quite a long time to focus without any breaks.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate the effort the instructor puts into the lectures, but three hours is quite a long time to focus without any breaks.","[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate the effort the instructor puts into the lectures, but three hours is quite a long time to focus without any breaks.","[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate the effort the instructor puts into the lectures, but three hours is quite a long time to focus without any breaks.","[{'term': 'None', 'polarity': 'negative'}]"
The teacher has a great way of explaining things that makes the class enjoyable.,"[{'term': 'None', 'polarity': 'positive'}]"
The teacher has a great way of explaining things that makes the class enjoyable.,"[{'term': 'None', 'polarity': 'positive'}]"
The teacher has a great way of explaining things that makes the class enjoyable.,"[{'term': 'None', 'polarity': 'neutral'}]"
The teacher has a great way of explaining things that makes the class enjoyable.,"[{'term': 'None', 'polarity': 'neutral'}]"
"I like the teacher, but I find the course materials too difficult to follow.","[{'term': 'None', 'polarity': 'positive'}]"
"I like the teacher, but I find the course materials too difficult to follow.","[{'term': 'None', 'polarity': 'negative'}]"
"I like the teacher, but I find the course materials too difficult to follow.","[{'term': 'None', 'polarity': 'neutral'}]"
"I like the teacher, but I find the course materials too difficult to follow.","[{'term': 'None', 'polarity': 'neutral'}]"
"The instructor is okay, but I wish they had more time for questions and discussions.","[{'term': 'None', 'polarity': 'neutral'}]"
"The instructor is okay, but I wish they had more time for questions and discussions.","[{'term': 'None', 'polarity': 'neutral'}]"
"The instructor is okay, but I wish they had more time for questions and discussions.","[{'term': 'None', 'polarity': 'negative'}]"
"The instructor is okay, but I wish they had more time for questions and discussions.","[{'term': 'None', 'polarity': 'negative'}]"
He's a good teacher.,"[{'term': 'None', 'polarity': 'positive'}]"
He's a good teacher.,"[{'term': 'None', 'polarity': 'neutral'}]"
He's a good teacher.,"[{'term': 'None', 'polarity': 'negative'}]"
He's a good teacher.,"[{'term': 'None', 'polarity': 'neutral'}]"
"I really enjoy his classes, but the course material could be more engaging.","[{'term': 'None', 'polarity': 'positive'}]"
"I really enjoy his classes, but the course material could be more engaging.","[{'term': 'None', 'polarity': 'negative'}]"
"I really enjoy his classes, but the course material could be more engaging.","[{'term': 'None', 'polarity': 'positive'}]"
"I really enjoy his classes, but the course material could be more engaging.","[{'term': 'None', 'polarity': 'neutral'}]"
"While he knows the subject well, he needs to improve on giving feedback.","[{'term': 'None', 'polarity': 'neutral'}]"
"While he knows the subject well, he needs to improve on giving feedback.","[{'term': 'None', 'polarity': 'positive'}]"
"While he knows the subject well, he needs to improve on giving feedback.","[{'term': 'None', 'polarity': 'neutral'}]"
"While he knows the subject well, he needs to improve on giving feedback.","[{'term': 'None', 'polarity': 'negative'}]"
I enjoy the flexibility of online classes because I can study at my own pace.,"[{'term': 'None', 'polarity': 'neutral'}]"
I enjoy the flexibility of online classes because I can study at my own pace.,"[{'term': 'None', 'polarity': 'positive'}]"
I enjoy the flexibility of online classes because I can study at my own pace.,"[{'term': 'None', 'polarity': 'positive'}]"
I enjoy the flexibility of online classes because I can study at my own pace.,"[{'term': 'None', 'polarity': 'negative'}]"
The quizzes feel overwhelming and are often too difficult to complete on time.,"[{'term': 'None', 'polarity': 'negative'}]"
The quizzes feel overwhelming and are often too difficult to complete on time.,"[{'term': 'None', 'polarity': 'neutral'}]"
The quizzes feel overwhelming and are often too difficult to complete on time.,"[{'term': 'None', 'polarity': 'negative'}]"
The quizzes feel overwhelming and are often too difficult to complete on time.,"[{'term': 'None', 'polarity': 'negative'}]"
"Overall, the course materials are well-organized, and I appreciate the support from the instructor.","[{'term': 'None', 'polarity': 'positive'}]"
"Overall, the course materials are well-organized, and I appreciate the support from the instructor.","[{'term': 'None', 'polarity': 'positive'}]"
"Overall, the course materials are well-organized, and I appreciate the support from the instructor.","[{'term': 'None', 'polarity': 'neutral'}]"
"Overall, the course materials are well-organized, and I appreciate the support from the instructor.","[{'term': 'None', 'polarity': 'positive'}]"
I appreciate the way you explain complex topics and use engaging examples.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate the way you explain complex topics and use engaging examples.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate the way you explain complex topics and use engaging examples.,"[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate the way you explain complex topics and use engaging examples.,"[{'term': 'None', 'polarity': 'neutral'}]"
"Sometimes the assignments feel unclear, which makes it hard to stay motivated.","[{'term': 'None', 'polarity': 'neutral'}]"
"Sometimes the assignments feel unclear, which makes it hard to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"Sometimes the assignments feel unclear, which makes it hard to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"Sometimes the assignments feel unclear, which makes it hard to stay motivated.","[{'term': 'None', 'polarity': 'neutral'}]"
"Your enthusiasm for the subject definitely motivates me, but I wish there was more time for questions in class.","[{'term': 'None', 'polarity': 'positive'}]"
"Your enthusiasm for the subject definitely motivates me, but I wish there was more time for questions in class.","[{'term': 'None', 'polarity': 'positive'}]"
"Your enthusiasm for the subject definitely motivates me, but I wish there was more time for questions in class.","[{'term': 'None', 'polarity': 'positive'}]"
